,PC1,PC2,PC3,PC4,PC5,PC6
2018-04-01,-0.9022502349047224,-0.42599345664277477,-0.04738200992754506,-0.10414277407486558,1.3999489028957652,1.302963723335092
2018-05-01,0.4578312273760876,-1.19194210980046,1.706370775341091,0.05055316204432025,-0.19088960870006025,0.9528816636607526
2018-06-01,0.5189750956910908,2.133334758029627,-0.47180390977502573,-0.7596332646184263,1.6782745038386724,-0.9864466073925295
2018-07-01,2.850881303770917,0.6476591396121546,-1.786241021276479,1.7340102230971663,1.0403144214537374,-0.9094155823069043
2018-08-01,-0.3515127400071566,0.4624828088446879,2.5356942360760533,1.6122223537667428,1.2645073325799394,-1.1703427956532695
2018-09-01,-0.009423889186643237,-0.03852166919177319,-1.1296951326489826,1.6770155277138243,0.4235130623942011,0.6128897690141908
2018-10-01,-6.737179880286185,2.6141013746290307,-3.5882185995158484,-2.300299499771874,1.62799366901371,-2.118272588462033
2018-11-01,1.370036428480031,3.0261333679122933,-2.8195772375773145,2.604661181273507,-0.7250365707246936,0.8262654919429224
2018-12-01,-9.177097780841247,-0.0615507404811525,-0.1503428835554142,-0.8122345635301593,-1.5150038422558652,0.4884280629366233
2019-01-01,6.1973398576068695,0.03716737590014876,0.7230423294815709,-2.5477269826920197,0.3293255912159856,-0.7750014078161113
2019-02-01,1.8151410645334538,0.5487399350149191,-0.13475032470224885,0.7672515079315992,0.22483013800407547,-0.36805430684435403
2019-03-01,1.3693423828181397,2.5601495998203303,-0.11715676714299944,-0.1341269692920973,1.3646636478618412,0.3775999848094913
2019-04-01,3.00560160675156,-0.22417690890257144,1.116444236953018,-1.5214308945379107,-1.0041020325400898,-2.95498942244591
2019-05-01,-7.738443164482685,3.067227144407624,-2.268346258278286,0.029139273635441693,0.10424175739716576,-0.8780497798536583
2019-06-01,6.007202179502773,-0.07506823331250949,0.07464571004601563,0.5119579298324297,-0.8222503253433806,-0.41923849080833286
2019-07-01,-0.2409035253885104,-0.15004824747583168,0.7556202222858437,-1.3254481749232223,-0.02085333016644947,-2.509925152027366
2019-08-01,-2.3508019900088217,5.177977703803802,-0.7337441844155346,-0.0332406966048635,0.6102929123746785,-1.6751547706204402
2019-09-01,1.1970057004591799,-0.8312570392360538,-1.3884865487026965,-0.613367589683259,-0.9601418761811393,0.2468943002091952
2019-10-01,0.6173817614661801,-1.1498510051198594,1.6403670519031708,0.918441461267503,-0.807709267275007,1.1625628235977172
2019-11-01,1.7124044119652038,-2.5511287081527274,1.1141371304006882,1.0424156945644543,-0.20528481971177082,0.4187346166857822
2019-12-01,2.131487080917974,0.4203733597880853,-1.1073878955404666,-0.022640159638169084,1.0316169988757335,1.7791399377095978
2020-01-01,-0.9388880035373927,4.411316450242105,1.7536337641773616,-3.314815058565709,1.4511401965009685,-0.03692465453030293
2020-02-01,-10.926354721417368,-1.3054536048577123,2.4946158373989933,0.8406602653903457,-2.4515746669555334,0.508067538622528
2020-03-01,-16.57884301122695,6.343574481929945,4.86763335354595,4.746520874825458,-1.4204149930196055,-0.7058978139227418
2020-04-01,10.250717221627333,-0.23711062031449034,0.16814741579237835,2.577423661378227,1.9150036978171971,3.1876233914513814
2020-05-01,3.136980897081913,0.9015662716671127,1.322487377107745,0.5990775569349948,-2.047512415485821,-0.07357966641631769
2020-06-01,-0.5712697132621971,-2.198601629028377,2.821538934226997,0.4469139961389973,0.5972951046182484,0.5316247252123206
2020-07-01,4.073809231951438,4.876352564941903,1.393163877124858,0.5255274367434557,-2.4593608670061156,-0.0991901616447044
2020-08-01,4.40571842231295,-1.446585839070688,3.962684903136782,1.5612427319895603,1.123588237210761,-1.7281446326084182
2020-09-01,-3.6592893375607276,2.4537836196895197,-1.0083859861571645,-0.7478336263721719,-2.5947137720990026,-2.110308097595959
2020-10-01,-2.970666793581454,0.7735087964041408,-0.7074942516870488,-4.210404927019021,-2.2549167138990653,0.31728498220509777
2020-11-01,10.476520157834264,-5.661808285626617,-2.1817354621887755,0.9752762705834987,1.6910662793759241,0.31427124443836146
2020-12-01,2.140102198860367,-1.4087351839928834,-0.7395342441496324,-0.7391431427155449,1.256823216364582,0.4375095844931203
2021-01-01,-2.771492494878398,-1.5033798878669193,1.0668943832368767,-0.3751242744718698,0.3818656906539503,2.2793462206955035
2021-02-01,1.280193470513252,-8.62874012107822,-1.8374076263227077,-1.3654324342927922,-0.3822780656507069,-0.036420479957059285
2021-03-01,5.87616838687256,3.448162428394211,-3.0133886991925167,-0.3919168930818149,-1.4961669935997535,-0.7206225747762487
2021-04-01,3.429785708425065,1.3719728661614714,1.0838984940153713,-1.3802639555356329,-0.5782956078079123,-0.04377000818458068
2021-05-01,1.2217093031069564,-1.406339362666035,-1.5039010788046365,1.0196040197642942,-0.15963937310172663,0.23357767440603475
2021-06-01,-0.785588186295597,0.13439127031817674,1.9303295184402638,0.2632645282667885,2.8898367717879965,-0.049843189977239355
2021-07-01,1.1853472140824757,3.589695618502217,-0.10955189650642733,-0.06846581079460946,-0.15985096977123966,-0.2751117418578752
2021-08-01,1.1497338924049039,0.30911881002810554,2.104304337216755,-0.5400631771099093,-0.28171348132059154,0.06569275058743317
2021-09-01,-5.576990938504579,-3.8883133028157384,-1.4483276303877972,-1.1699612347666695,1.5920892837425762,-0.21301611574920745
2021-10-01,7.573912905297588,1.015359162214156,0.8779053309595378,1.4997672984496144,0.4008507369610842,0.19949625339228189
2021-11-01,-3.519606200024788,0.8720476057449932,2.0744642752011586,0.9003502470282081,-1.9161176102812245,1.7138644975488286
2021-12-01,5.2664011651846545,4.578138982090028,-3.8646726495599832,0.5819839495593728,0.574727856463994,0.7401786663033558
2022-01-01,-4.403320836667958,-4.96916076183747,-6.3815313305488415,-1.3162211132526656,1.9185144214885472,-0.24448046663623124
2022-02-01,-5.158699339252746,-2.7034024848207157,-1.9993613051140466,-1.082615343972543,1.0703286771972924,2.0196379490287577
2022-03-01,3.0932717523402293,3.713657124552353,-1.3426343455262535,0.6809469394364522,0.15394652878712023,3.6524960072108756
2022-04-01,-7.118520489756434,1.9100933876278403,-7.0811742987039805,2.5192702939501026,0.7421255594774744,-3.468531723770045
2022-05-01,-0.5571468268287454,-3.1162148983214957,-3.457800543009278,-1.222532315085645,0.33995976325898725,2.7455638270120435
2022-06-01,-9.6771451117033,2.6107455160561512,-0.9406191431321517,1.4027225529981326,1.1268340958191077,-0.6241250380669429
2022-07-01,5.90586819088622,-0.6432970523548555,3.4579203464319503,-1.9583735484433153,0.6987533270106613,-1.3066371979939573
2022-08-01,-4.085289974724699,-1.9889653385305106,-1.6431981646862348,-2.0414019957703173,-1.2136297790409198,-1.9034517909626005
2022-09-01,-11.699330946426945,-3.2780182469578234,-0.9834752248885494,3.060673307593888,0.3473293634675941,0.861571221488045
2022-10-01,9.173378418657123,-3.5789692078427056,-4.288029361876406,2.6116755332655583,1.5145386465578374,-1.9211644012904072
2022-11-01,6.397808332717043,2.318998439184502,-0.12505268862281785,0.9739385235593834,-2.3963895173719627,0.020958227723124816
2022-12-01,-5.0519327195894075,0.8240317178855234,-4.167930136991032,-0.27505163391461335,-1.3042168037541761,1.0542383750259965
2023-01-01,2.7130085070807493,-2.6323925848669023,5.379882542641208,-3.090014599931372,0.04863759605575836,-1.1136648590801772
2023-02-01,-5.337653965431164,-2.085445247716457,1.4094800611651717,-0.08608896114037207,-0.421800366898188,-1.7589949863667362
2023-03-01,0.8478094053763583,4.190433698700403,1.8239810783294086,-0.8232789202218435,2.9872495583058547,2.0718041501562636
2023-04-01,1.428196950160807,0.8452109904950106,-1.3598969015661784,0.26218534984657826,2.486756405919754,-1.4631474598440612
2023-05-01,-5.141899928406427,-1.6782049251406472,6.464809765658121,-0.08696638601243928,1.9698426040859578,1.3760786243846652
2023-06-01,4.751231663795272,0.0025560924354492954,-0.07588341562206687,1.1016338402393653,-0.5862587055150009,-0.5127524076807686
2023-07-01,2.317208651738934,-1.650973682994238,0.3345074399382193,-0.8216310195242044,-1.4602453739240928,0.795860977658367
2023-08-01,-4.494477363627115,-1.3293419843704473,0.45264514974708786,2.0851864005800786,1.6952542992908963,0.40460019498634453
2023-09-01,-5.8896603434325465,-2.530659399637983,-1.5941007026706628,-0.06635320318499753,0.009940222755509218,-0.5002367189923701
2023-10-01,-2.821268412438646,1.5251597752058537,-0.4836151856079723,-1.0762910387173203,1.568377541004392,-0.40805499239722565
2023-11-01,6.071919157057946,0.9486668669276561,2.7436609276099384,-0.8661847180887824,-0.26015692782940003,-0.9150670138485774
2023-12-01,4.040482705505477,-0.7482125259933425,0.9266301492039859,-0.2292331162887006,-1.921713861962064,-1.2800424659340566
2024-01-01,-1.1162394232874255,-0.7719488296751101,0.8139887534348722,1.5801121961673623,2.66358131690247,-1.8317595237500155
2024-02-01,2.3401561641029303,-0.49118922252157904,2.3952181669338413,0.9655833209240788,1.3244911202461829,-0.8964556949301176
2024-03-01,3.022032818375516,-1.1581761590830606,-2.524297998584333,-1.3391717905263991,-0.5868211528203331,1.4907862313180906
2024-04-01,-5.2056491324470295,-1.4757255719637932,-2.4950243800550966,-2.826838882798976,1.2042119543866157,0.8640475674712459
2024-05-01,2.420612789711781,2.6525678791581178,0.8243344448784028,-1.1662349160409051,-0.9523235829235431,0.5804644175337511
2024-06-01,-0.7502072606216299,-0.6772650077555649,2.416593155605862,1.232769694401117,2.010715097217471,0.1926801515052546
2024-07-01,3.150766583396035,2.4221459700424237,-2.5425365934760777,-1.310697218725829,-3.1479893039925235,1.2311623354081205
2024-08-01,2.377396648208977,2.718086337800536,-1.126524527494691,0.9418956325163031,0.5445786808591844,-1.851353656767051
2024-09-01,1.1001799279525777,1.3281896469958587,0.9766510439250737,-1.4628763231324635,-1.709861185496565,-0.03661157139986935
2024-10-01,-3.131947597284126,-3.4855457714602918,0.7923655979860729,-1.134431067685618,-0.8013044478181282,-0.2562680002717374
2024-11-01,4.318729897661177,-1.7078724407949235,1.5618719511653578,-0.8304944501184353,-0.668686902251014,-3.9780861081288363
2024-12-01,-7.019770969321043,-2.34114671246696,3.3407048198308558,-0.8947470633659474,2.2236588330095595,1.2585083418842626
